# Sun->Apophis in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
11-AUG-2028 12:20:00.0000 ET, +5.7078115787716404e+07, -9.3141992334771037e+07, -3.3171488650721647e+07, +3.0318408327382841e+01, +1.9491399249966207e+01, +8.0056364481056121e+00
11-AUG-2028 12:30:00.0000 ET, +5.7096305916290060e+07, -9.3130295999948695e+07, -3.3166684736334153e+07, +3.0315353397920347e+01, +1.9496383427073120e+01, +8.0074114816831887e+00
11-AUG-2028 12:40:00.0000 ET, +5.7114494211569674e+07, -9.3118596674735501e+07, -3.3161879756977867e+07, +3.0312297347257847e+01, +1.9501367219390989e+01, +8.0091863440610460e+00
11-AUG-2028 12:50:00.0000 ET, +5.7132680672882505e+07, -9.3106894359362453e+07, -3.3157073712755550e+07, +3.0309240175322884e+01, +1.9506350626561044e+01, +8.0109610350966189e+00
11-AUG-2028 13:00:00.0000 ET, +5.7150865299555838e+07, -9.3095189054060698e+07, -3.3152266603770033e+07, +3.0306181882262781e+01, +1.9511333648350853e+01, +8.0127355547101597e+00
11-AUG-2028 13:10:00.0000 ET, +5.7169048090916984e+07, -9.3083480759061590e+07, -3.3147458430124208e+07, +3.0303122468046016e+01, +1.9516316284375932e+01, +8.0145099027591868e+00
11-AUG-2028 13:20:00.0000 ET, +5.7187229046293288e+07, -9.3071769474596620e+07, -3.3142649191921044e+07, +3.0300061932730660e+01, +1.9521298534518792e+01, +8.0162840791932890e+00
11-AUG-2028 13:30:00.0000 ET, +5.7205408165012084e+07, -9.3060055200897440e+07, -3.3137838889263533e+07, +3.0297000276218352e+01, +1.9526280398203511e+01, +8.0180580838983300e+00
11-AUG-2028 13:40:00.0000 ET, +5.7223585446400791e+07, -9.3048337938195929e+07, -3.3133027522254776e+07, +3.0293937499090546e+01, +1.9531261875602244e+01, +8.0198319166891459e+00
11-AUG-2028 13:50:00.0000 ET, +5.7241760889786795e+07, -9.3036617686724082e+07, -3.3128215090997905e+07, +3.0290873600785606e+01, +1.9536242966083229e+01, +8.0216055775576791e+00
11-AUG-2028 14:00:00.0000 ET, +5.7259934494497553e+07, -9.3024894446714059e+07, -3.3123401595596131e+07, +3.0287808581589839e+01, +1.9541223669433908e+01, +8.0233790663357905e+00
11-AUG-2028 14:10:00.0000 ET, +5.7278106259860530e+07, -9.3013168218398243e+07, -3.3118587036152728e+07, +3.0284742441512030e+01, +1.9546203985358954e+01, +8.0251523829857874e+00
11-AUG-2028 14:20:00.0000 ET, +5.7296276185203202e+07, -9.3001439002009138e+07, -3.3113771412771005e+07, +3.0281675180596363e+01, +1.9551183913674667e+01, +8.0269255273598539e+00
11-AUG-2028 14:30:00.0000 ET, +5.7314444269853085e+07, -9.2989706797779441e+07, -3.3108954725554366e+07, +3.0278606798915607e+01, +1.9556163453948006e+01, +8.0286984993634380e+00
11-AUG-2028 14:40:00.0000 ET, +5.7332610513137750e+07, -9.2977971605942056e+07, -3.3104136974606276e+07, +3.0275537296501327e+01, +1.9561142606007756e+01, +8.0304712988548346e+00
11-AUG-2028 14:50:00.0000 ET, +5.7350774914384753e+07, -9.2966233426729947e+07, -3.3099318160030246e+07, +3.0272466673386738e+01, +1.9566121369533601e+01, +8.0322439257854334e+00
11-AUG-2028 15:00:00.0000 ET, +5.7368937472921692e+07, -9.2954492260376364e+07, -3.3094498281929862e+07, +3.0269394929581861e+01, +1.9571099744336660e+01, +8.0340163799521918e+00
11-AUG-2028 15:10:00.0000 ET, +5.7387098188076183e+07, -9.2942748107114717e+07, -3.3089677340408769e+07, +3.0266322065255210e+01, +1.9576077729807665e+01, +8.0357886615008312e+00
11-AUG-2028 15:20:00.0000 ET, +5.7405257059175894e+07, -9.2931000967178464e+07, -3.3084855335570659e+07, +3.0263248080361954e+01, +1.9581055326037788e+01, +8.0375607700169773e+00
11-AUG-2028 15:30:00.0000 ET, +5.7423414085548505e+07, -9.2919250840801418e+07, -3.3080032267519329e+07, +3.0260172974911050e+01, +1.9586032532539058e+01, +8.0393327055899420e+00
11-AUG-2028 15:40:00.0000 ET, +5.7441569266521692e+07, -9.2907497728217408e+07, -3.3075208136358589e+07, +3.0257096748987237e+01, +1.9591009349158231e+01, +8.0411044680225352e+00
11-AUG-2028 15:50:00.0000 ET, +5.7459722601423204e+07, -9.2895741629660487e+07, -3.3070382942192335e+07, +3.0254019402659264e+01, +1.9595985775478461e+01, +8.0428760572643032e+00
11-AUG-2028 16:00:00.0000 ET, +5.7477874089580804e+07, -9.2883982545364916e+07, -3.3065556685124539e+07, +3.0250940935932601e+01, +1.9600961811332038e+01, +8.0446474731739759e+00
11-AUG-2028 16:10:00.0000 ET, +5.7496023730322257e+07, -9.2872220475565076e+07, -3.3060729365259200e+07, +3.0247861348864266e+01, +1.9605937456295525e+01, +8.0464187156893328e+00
11-AUG-2028 16:20:00.0000 ET, +5.7514171522975393e+07, -9.2860455420495570e+07, -3.3055900982700434e+07, +3.0244780641547646e+01, +1.9610912710241969e+01, +8.0481897846336778e+00
11-AUG-2028 16:30:00.0000 ET, +5.7532317466868043e+07, -9.2848687380391061e+07, -3.3051071537552349e+07, +3.0241698813790308e+01, +1.9615887572844848e+01, +8.0499606801640375e+00
11-AUG-2028 16:40:00.0000 ET, +5.7550461561328106e+07, -9.2836916355486557e+07, -3.3046241029919181e+07, +3.0238615866163649e+01, +1.9620862043607477e+01, +8.0517314015996906e+00
11-AUG-2028 16:50:00.0000 ET, +5.7568603805683397e+07, -9.2825142346017078e+07, -3.3041409459905196e+07, +3.0235531798193303e+01, +1.9625836122553334e+01, +8.0535019493677336e+00
11-AUG-2028 17:00:00.0000 ET, +5.7586744199261904e+07, -9.2813365352217928e+07, -3.3036576827614728e+07, +3.0232446610134364e+01, +1.9630809809299421e+01, +8.0552723232050525e+00
11-AUG-2028 17:10:00.0000 ET, +5.7604882741391554e+07, -9.2801585374324486e+07, -3.3031743133152165e+07, +3.0229360302027640e+01, +1.9635783103407466e+01, +8.0570425229831280e+00
11-AUG-2028 17:20:00.0000 ET, +5.7623019431400321e+07, -9.2789802412572339e+07, -3.3026908376621973e+07, +3.0226272873845073e+01, +1.9640756004878881e+01, +8.0588125486212689e+00
11-AUG-2028 17:30:00.0000 ET, +5.7641154268616192e+07, -9.2778016467197269e+07, -3.3022072558128674e+07, +3.0223184325755909e+01, +1.9645728513124919e+01, +8.0605823999946011e+00
11-AUG-2028 17:40:00.0000 ET, +5.7659287252367221e+07, -9.2766227538435236e+07, -3.3017235677776851e+07, +3.0220094657694933e+01, +1.9650700628065305e+01, +8.0623520770128536e+00
11-AUG-2028 17:50:00.0000 ET, +5.7677418381981462e+07, -9.2754435626522347e+07, -3.3012397735671151e+07, +3.0217003869776565e+01, +1.9655672349410782e+01, +8.0641215795620802e+00
11-AUG-2028 18:00:00.0000 ET, +5.7695547656787001e+07, -9.2742640731694788e+07, -3.3007558731916294e+07, +3.0213911961827559e+01, +1.9660643676974686e+01, +8.0658909076543015e+00
11-AUG-2028 18:10:00.0000 ET, +5.7713675076111935e+07, -9.2730842854189143e+07, -3.3002718666617051e+07, +3.0210818934458214e+01, +1.9665614609875298e+01, +8.0676600608388931e+00
11-AUG-2028 18:20:00.0000 ET, +5.7731800639284410e+07, -9.2719041994241953e+07, -3.2997877539878238e+07, +3.0207724787188276e+01, +1.9670585148400271e+01, +8.0694290393769705e+00
11-AUG-2028 18:30:00.0000 ET, +5.7749924345632598e+07, -9.2707238152090013e+07, -3.2993035351804782e+07, +3.0204629520173938e+01, +1.9675555292235412e+01, +8.0711978430011921e+00
11-AUG-2028 18:40:00.0000 ET, +5.7768046194484696e+07, -9.2695431327970281e+07, -3.2988192102501627e+07, +3.0201533133556286e+01, +1.9680525041010313e+01, +8.0729664716678009e+00
11-AUG-2028 18:50:00.0000 ET, +5.7786166185168929e+07, -9.2683621522119880e+07, -3.2983347792073805e+07, +3.0198435627283146e+01, +1.9685494394365598e+01, +8.0747349252307608e+00
11-AUG-2028 19:00:00.0000 ET, +5.7804284317013539e+07, -9.2671808734776154e+07, -3.2978502420626387e+07, +3.0195337001509635e+01, +1.9690463352141222e+01, +8.0765032036087785e+00
11-AUG-2028 19:10:00.0000 ET, +5.7822400589346819e+07, -9.2659992966176510e+07, -3.2973655988264542e+07, +3.0192237256160670e+01, +1.9695431913959290e+01, +8.0782713066549121e+00
11-AUG-2028 19:20:00.0000 ET, +5.7840515001497068e+07, -9.2648174216558650e+07, -3.2968808495093476e+07, +3.0189136391431930e+01, +1.9700400079485803e+01, +8.0800392343232943e+00
11-AUG-2028 19:30:00.0000 ET, +5.7858627552792616e+07, -9.2636352486160368e+07, -3.2963959941218458e+07, +3.0186034407034668e+01, +1.9705367848799305e+01, +8.0818069864726638e+00
11-AUG-2028 19:40:00.0000 ET, +5.7876738242561854e+07, -9.2624527775219649e+07, -3.2959110326744832e+07, +3.0182931303669850e+01, +1.9710335220963135e+01, +8.0835745630068274e+00
11-AUG-2028 19:50:00.0000 ET, +5.7894847070133165e+07, -9.2612700083974615e+07, -3.2954259651777998e+07, +3.0179827080789842e+01, +1.9715302196220851e+01, +8.0853419638153969e+00
11-AUG-2028 20:00:00.0000 ET, +5.7912954034834944e+07, -9.2600869412663639e+07, -3.2949407916423425e+07, +3.0176721738621829e+01, +1.9720268774121170e+01, +8.0871091887930344e+00
11-AUG-2028 20:10:00.0000 ET, +5.7931059135995671e+07, -9.2589035761525214e+07, -3.2944555120786626e+07, +3.0173615277253170e+01, +1.9725234954373601e+01, +8.0888762378648291e+00
11-AUG-2028 20:20:00.0000 ET, +5.7949162372943811e+07, -9.2577199130797967e+07, -3.2939701264973197e+07, +3.0170507696685597e+01, +1.9730200736754707e+01, +8.0906431108818122e+00
11-AUG-2028 20:30:00.0000 ET, +5.7967263745007865e+07, -9.2565359520720765e+07, -3.2934846349088788e+07, +3.0167398996993224e+01, +1.9735166120867895e+01, +8.0924098077873374e+00
11-AUG-2028 20:40:00.0000 ET, +5.7985363251516379e+07, -9.2553516931532606e+07, -3.2929990373239111e+07, +3.0164289178218223e+01, +1.9740131106542915e+01, +8.0941763284160473e+00
11-AUG-2028 20:50:00.0000 ET, +5.8003460891797930e+07, -9.2541671363472685e+07, -3.2925133337529954e+07, +3.0161178240384352e+01, +1.9745095693382481e+01, +8.0959426727175448e+00
11-AUG-2028 21:00:00.0000 ET, +5.8021556665181078e+07, -9.2529822816780329e+07, -3.2920275242067140e+07, +3.0158066183429774e+01, +1.9750059881413542e+01, +8.0977088405457316e+00
11-AUG-2028 21:10:00.0000 ET, +5.8039650570994459e+07, -9.2517971291695103e+07, -3.2915416086956587e+07, +3.0154953007859611e+01, +1.9755023669668038e+01, +8.0994748318499497e+00
11-AUG-2028 21:20:00.0000 ET, +5.8057742608566716e+07, -9.2506116788456634e+07, -3.2910555872304238e+07, +3.0151838713234692e+01, +1.9759987058521741e+01, +8.1012406464845998e+00
11-AUG-2028 21:30:00.0000 ET, +5.8075832777226552e+07, -9.2494259307304859e+07, -3.2905694598216154e+07, +3.0148723299740848e+01, +1.9764950047444362e+01, +8.1030062843465185e+00
11-AUG-2028 21:40:00.0000 ET, +5.8093921076302662e+07, -9.2482398848479763e+07, -3.2900832264798399e+07, +3.0145606767482779e+01, +1.9769912636181367e+01, +8.1047717453402175e+00
11-AUG-2028 21:50:00.0000 ET, +5.8112007505123772e+07, -9.2470535412221536e+07, -3.2895968872157138e+07, +3.0142489116434476e+01, +1.9774874824420749e+01, +8.1065370293709318e+00
11-AUG-2028 22:00:00.0000 ET, +5.8130092063018657e+07, -9.2458668998770595e+07, -3.2891104420398578e+07, +3.0139370346730654e+01, +1.9779836611924495e+01, +8.1083021363068806e+00
11-AUG-2028 22:10:00.0000 ET, +5.8148174749316104e+07, -9.2446799608367458e+07, -3.2886238909629002e+07, +3.0136250458356937e+01, +1.9784797998313913e+01, +8.1100670660709451e+00
11-AUG-2028 22:20:00.0000 ET, +5.8166255563344978e+07, -9.2434927241252884e+07, -3.2881372339954756e+07, +3.0133129451380832e+01, +1.9789758983447292e+01, +8.1118318185326910e+00
11-AUG-2028 22:30:00.0000 ET, +5.8184334504434071e+07, -9.2423051897667691e+07, -3.2876504711482242e+07, +3.0130007325748874e+01, +1.9794719567253942e+01, +8.1135963937108908e+00
11-AUG-2028 22:40:00.0000 ET, +5.8202411571912304e+07, -9.2411173577853009e+07, -3.2871636024317928e+07, +3.0126884081835403e+01, +1.9799679748415862e+01, +8.1153607911854468e+00
11-AUG-2028 22:50:00.0000 ET, +5.8220486765108593e+07, -9.2399292282049999e+07, -3.2866766278568335e+07, +3.0123759719365047e+01, +1.9804639527832407e+01, +8.1171250111666353e+00
11-AUG-2028 23:00:00.0000 ET, +5.8238560083351873e+07, -9.2387408010500118e+07, -3.2861895474340066e+07, +3.0120634238494098e+01, +1.9809598904674967e+01, +8.1188890534312108e+00
11-AUG-2028 23:10:00.0000 ET, +5.8256631525971092e+07, -9.2375520763444901e+07, -3.2857023611739781e+07, +3.0117507639208913e+01, +1.9814557878847058e+01, +8.1206529178909719e+00
11-AUG-2028 23:20:00.0000 ET, +5.8274701092295289e+07, -9.2363630541126132e+07, -3.2852150690874182e+07, +3.0114379921715827e+01, +1.9819516449906576e+01, +8.1224166044404527e+00
11-AUG-2028 23:30:00.0000 ET, +5.8292768781653479e+07, -9.2351737343785673e+07, -3.2847276711850058e+07, +3.0111251085864307e+01, +1.9824474617691880e+01, +8.1241801129594862e+00
11-AUG-2028 23:40:00.0000 ET, +5.8310834593374699e+07, -9.2339841171665624e+07, -3.2842401674774252e+07, +3.0108121131871545e+01, +1.9829432381794742e+01, +8.1259434433605140e+00
11-AUG-2028 23:50:00.0000 ET, +5.8328898526788086e+07, -9.2327942025008291e+07, -3.2837525579753675e+07, +3.0104990059710097e+01, +1.9834389742066048e+01, +8.1277065955209391e+00
12-AUG-2028 00:00:00.0000 ET, +5.8346960581222720e+07, -9.2316039904055998e+07, -3.2832648426895283e+07, +3.0101857869243055e+01, +1.9839346698195165e+01, +8.1294695694704995e+00
12-AUG-2028 00:10:00.0000 ET, +5.8365020756007791e+07, -9.2304134809051469e+07, -3.2827770216306139e+07, +3.0098724561087124e+01, +1.9844303249694605e+01, +8.1312323647476585e+00
12-AUG-2028 00:20:00.0000 ET, +5.8383079050472438e+07, -9.2292226740237340e+07, -3.2822890948093295e+07, +3.0095590134770379e+01, +1.9849259396491536e+01, +8.1329949816092686e+00
12-AUG-2028 00:30:00.0000 ET, +5.8401135463945910e+07, -9.2280315697856665e+07, -3.2818010622363936e+07, +3.0092454590466492e+01, +1.9854215138292584e+01, +8.1347574198131980e+00
12-AUG-2028 00:40:00.0000 ET, +5.8419189995757408e+07, -9.2268401682152480e+07, -3.2813129239225276e+07, +3.0089317928243482e+01, +1.9859170474763438e+01, +8.1365196792610686e+00
12-AUG-2028 00:50:00.0000 ET, +5.8437242645236239e+07, -9.2256484693368077e+07, -3.2808246798784591e+07, +3.0086180148191506e+01, +1.9864125405606313e+01, +8.1382817598682724e+00
12-AUG-2028 01:00:00.0000 ET, +5.8455293411711678e+07, -9.2244564731746927e+07, -3.2803363301149227e+07, +3.0083041250306430e+01, +1.9869079930575541e+01, +8.1400436614959890e+00
12-AUG-2028 01:10:00.0000 ET, +5.8473342294513054e+07, -9.2232641797532603e+07, -3.2798478746426605e+07, +3.0079901234680161e+01, +1.9874034049371222e+01, +8.1418053840623372e+00
12-AUG-2028 01:20:00.0000 ET, +5.8491389292969763e+07, -9.2220715890968978e+07, -3.2793593134724189e+07, +3.0076760101365100e+01, +1.9878987761647245e+01, +8.1435669274675000e+00
12-AUG-2028 01:30:00.0000 ET, +5.8509434406411149e+07, -9.2208787012299955e+07, -3.2788706466149509e+07, +3.0073617850180856e+01, +1.9883941067657403e+01, +8.1453282916047769e+00
12-AUG-2028 01:40:00.0000 ET, +5.8527477634166695e+07, -9.2196855161769733e+07, -3.2783818740810167e+07, +3.0070474481791596e+01, +1.9888893965747318e+01, +8.1470894763168253e+00
12-AUG-2028 01:50:00.0000 ET, +5.8545518975565799e+07, -9.2184920339622542e+07, -3.2778929958813813e+07, +3.0067329995640115e+01, +1.9893846456953451e+01, +8.1488504815814373e+00
12-AUG-2028 02:00:00.0000 ET, +5.8563558429937966e+07, -9.2172982546102881e+07, -3.2774040120268185e+07, +3.0064184392011747e+01, +1.9898798540590175e+01, +8.1506113072428565e+00
12-AUG-2028 02:10:00.0000 ET, +5.8581595996612720e+07, -9.2161041781455427e+07, -3.2769149225281063e+07, +3.0061037670917710e+01, +1.9903750216267021e+01, +8.1523719532140309e+00
12-AUG-2028 02:20:00.0000 ET, +5.8599631674919583e+07, -9.2149098045924976e+07, -3.2764257273960285e+07, +3.0057889832394796e+01, +1.9908701483873134e+01, +8.1541324194018543e+00
12-AUG-2028 02:30:00.0000 ET, +5.8617665464188121e+07, -9.2137151339756504e+07, -3.2759364266413763e+07, +3.0054740876553460e+01, +1.9913652342915722e+01, +8.1558927056669166e+00
12-AUG-2028 02:40:00.0000 ET, +5.8635697363747984e+07, -9.2125201663195208e+07, -3.2754470202749480e+07, +3.0051590803427700e+01, +1.9918602793278559e+01, +8.1576528119347600e+00
12-AUG-2028 02:50:00.0000 ET, +5.8653727372928791e+07, -9.2113249016486391e+07, -3.2749575083075471e+07, +3.0048439613041346e+01, +1.9923552834592194e+01, +8.1594127380837680e+00
12-AUG-2028 03:00:00.0000 ET, +5.8671755491060197e+07, -9.2101293399875566e+07, -3.2744678907499820e+07, +3.0045287305272979e+01, +1.9928502466629581e+01, +8.1611724841025186e+00
12-AUG-2028 03:10:00.0000 ET, +5.8689781717471927e+07, -9.2089334813608408e+07, -3.2739781676130712e+07, +3.0042133880733008e+01, +1.9933451689018316e+01, +8.1629320496410607e+00
12-AUG-2028 03:20:00.0000 ET, +5.8707806051493682e+07, -9.2077373257930771e+07, -3.2734883389076345e+07, +3.0038979338950547e+01, +1.9938400501452016e+01, +8.1646914348232809e+00
12-AUG-2028 03:30:00.0000 ET, +5.8725828492455259e+07, -9.2065408733088672e+07, -3.2729984046445027e+07, +3.0035823680108354e+01, +1.9943348903810570e+01, +8.1664506394790610e+00
12-AUG-2028 03:40:00.0000 ET, +5.8743849039686419e+07, -9.2053441239328280e+07, -3.2725083648345094e+07, +3.0032666904263912e+01, +1.9948296895728618e+01, +8.1682096635032071e+00
12-AUG-2028 03:50:00.0000 ET, +5.8761867692516990e+07, -9.2041470776895955e+07, -3.2720182194884971e+07, +3.0029509011511962e+01, +1.9953244476848177e+01, +8.1699685067901235e+00
12-AUG-2028 04:00:00.0000 ET, +5.8779884450276852e+07, -9.2029497346038267e+07, -3.2715279686173122e+07, +3.0026350001860528e+01, +1.9958191647009581e+01, +8.1717271692260862e+00
12-AUG-2028 04:10:00.0000 ET, +5.8797899312295862e+07, -9.2017520947001830e+07, -3.2710376122318085e+07, +3.0023189875372573e+01, +1.9963138405822253e+01, +8.1734856507181348e+00
12-AUG-2028 04:20:00.0000 ET, +5.8815912277903952e+07, -9.2005541580033585e+07, -3.2705471503428474e+07, +3.0020028632171819e+01, +1.9968084752995019e+01, +8.1752439511396879e+00
12-AUG-2028 04:30:00.0000 ET, +5.8833923346431084e+07, -9.1993559245380551e+07, -3.2700565829612933e+07, +3.0016866272018820e+01, +1.9973030688427539e+01, +8.1770020704966928e+00
12-AUG-2028 04:40:00.0000 ET, +5.8851932517207220e+07, -9.1981573943289995e+07, -3.2695659100980215e+07, +3.0013702795533248e+01, +1.9977976211493889e+01, +8.1787600084395287e+00
12-AUG-2028 04:50:00.0000 ET, +5.8869939789562382e+07, -9.1969585674009204e+07, -3.2690751317639083e+07, +3.0010538202266687e+01, +1.9982921322279871e+01, +8.1805177650895331e+00
12-AUG-2028 05:00:00.0000 ET, +5.8887945162826627e+07, -9.1957594437785789e+07, -3.2685842479698401e+07, +3.0007372492459112e+01, +1.9987866020286155e+01, +8.1822753402564086e+00
12-AUG-2028 05:10:00.0000 ET, +5.8905948636330023e+07, -9.1945600234867498e+07, -3.2680932587267090e+07, +3.0004205666107108e+01, +1.9992810305197235e+01, +8.1840327338545027e+00
12-AUG-2028 05:20:00.0000 ET, +5.8923950209402673e+07, -9.1933603065502182e+07, -3.2676021640454113e+07, +3.0001037723314383e+01, +1.9997754176938287e+01, +8.1857899457847818e+00
12-AUG-2028 05:30:00.0000 ET, +5.8941949881374709e+07, -9.1921602929937914e+07, -3.2671109639368508e+07, +2.9997868664097314e+01, +2.0002697634965671e+01, +8.1875469759150157e+00
12-AUG-2028 05:40:00.0000 ET, +5.8959947651576318e+07, -9.1909599828422979e+07, -3.2666196584119391e+07, +2.9994698488565504e+01, +2.0007640679144096e+01, +8.1893038241523488e+00
12-AUG-2028 05:50:00.0000 ET, +5.8977943519337729e+07, -9.1897593761205778e+07, -3.2661282474815927e+07, +2.9991527196710219e+01, +2.0012583309292751e+01, +8.1910604903930686e+00
12-AUG-2028 06:00:00.0000 ET, +5.8995937483989134e+07, -9.1885584728534788e+07, -3.2656367311567340e+07, +2.9988354788478091e+01, +2.0017525525048963e+01, +8.1928169745348001e+00
12-AUG-2028 06:10:00.0000 ET, +5.9013929544860840e+07, -9.1873572730658948e+07, -3.2651451094482921e+07, +2.9985181264355131e+01, +2.0022467325672924e+01, +8.1945732764803552e+00
12-AUG-2028 06:20:00.0000 ET, +5.9031919701283120e+07, -9.1861557767827019e+07, -3.2646533823672026e+07, +2.9982006623908561e+01, +2.0027408711488906e+01, +8.1963293961126151e+00
12-AUG-2028 06:30:00.0000 ET, +5.9049907952586316e+07, -9.1849539840288192e+07, -3.2641615499244068e+07, +2.9978830867413333e+01, +2.0032349682038983e+01, +8.1980853333291268e+00
12-AUG-2028 06:40:00.0000 ET, +5.9067894298100799e+07, -9.1837518948291689e+07, -3.2636696121308535e+07, +2.9975653994864654e+01, +2.0037290237022443e+01, +8.1998410880248684e+00
12-AUG-2028 06:50:00.0000 ET, +5.9085878737156965e+07, -9.1825495092086956e+07, -3.2631775689974956e+07, +2.9972476006358661e+01, +2.0042230376074080e+01, +8.2015966601159231e+00
12-AUG-2028 07:00:00.0000 ET, +5.9103861269085243e+07, -9.1813468271923631e+07, -3.2626854205352947e+07, +2.9969296901919421e+01, +2.0047170099026459e+01, +8.2033520494633105e+00
12-AUG-2028 07:10:00.0000 ET, +5.9121841893216096e+07, -9.1801438488051414e+07, -3.2621931667552169e+07, +2.9966116681616526e+01, +2.0052109405528924e+01, +8.2051072559747045e+00
12-AUG-2028 07:20:00.0000 ET, +5.9139820608880028e+07, -9.1789405740720347e+07, -3.2617008076682363e+07, +2.9962935345502515e+01, +2.0057048295235429e+01, +8.2068622795620421e+00
12-AUG-2028 07:30:00.0000 ET, +5.9157797415407553e+07, -9.1777370030180529e+07, -3.2612083432853311e+07, +2.9959752893468242e+01, +2.0061986768245429e+01, +8.2086171201755285e+00
12-AUG-2028 07:40:00.0000 ET, +5.9175772312129252e+07, -9.1765331356682196e+07, -3.2607157736174874e+07, +2.9956569326052037e+01, +2.0066924823397382e+01, +8.2103717774907423e+00
12-AUG-2028 07:50:00.0000 ET, +5.9193745298375703e+07, -9.1753289720475882e+07, -3.2602230986756969e+07, +2.9953384642862069e+01, +2.0071862461294728e+01, +8.2121262516281135e+00
12-AUG-2028 08:00:00.0000 ET, +5.9211716373477556e+07, -9.1741245121812209e+07, -3.2597303184709582e+07, +2.9950198844034489e+01, +2.0076799681301054e+01, +8.2138805424258443e+00
12-AUG-2028 08:10:00.0000 ET, +5.9229685536765441e+07, -9.1729197560941979e+07, -3.2592374330142755e+07, +2.9947011929675522e+01, +2.0081736483088434e+01, +8.2156346497467965e+00
12-AUG-2028 08:20:00.0000 ET, +5.9247652787570067e+07, -9.1717147038116157e+07, -3.2587444423166595e+07, +2.9943823899845679e+01, +2.0086672866567042e+01, +8.2173885735155050e+00
12-AUG-2028 08:30:00.0000 ET, +5.9265618125222169e+07, -9.1705093553585872e+07, -3.2582513463891275e+07, +2.9940634754575392e+01, +2.0091608831193547e+01, +8.2191423136030775e+00
12-AUG-2028 08:40:00.0000 ET, +5.9283581549052484e+07, -9.1693037107602507e+07, -3.2577581452427022e+07, +2.9937444493918786e+01, +2.0096544376866884e+01, +8.2208958699353047e+00
12-AUG-2028 08:50:00.0000 ET, +5.9301543058391824e+07, -9.1680977700417504e+07, -3.2572648388884135e+07, +2.9934253117992888e+01, +2.0101479503278291e+01, +8.2226492423723681e+00
12-AUG-2028 09:00:00.0000 ET, +5.9319502652571000e+07, -9.1668915332282543e+07, -3.2567714273372967e+07, +2.9931060626541040e+01, +2.0106414209835659e+01, +8.2244024309677410e+00
12-AUG-2028 09:10:00.0000 ET, +5.9337460330920883e+07, -9.1656850003449485e+07, -3.2562779106003951e+07, +2.9927867020342330e+01, +2.0111348496942696e+01, +8.2261554352158885e+00
12-AUG-2028 09:20:00.0000 ET, +5.9355416092772365e+07, -9.1644781714170262e+07, -3.2557842886887558e+07, +2.9924672298737445e+01, +2.0116282363734680e+01, +8.2279082553887477e+00
12-AUG-2028 09:30:00.0000 ET, +5.9373369937456362e+07, -9.1632710464697108e+07, -3.2552905616134349e+07, +2.9921476462077290e+01, +2.0121215810005769e+01, +8.2296608912548432e+00
12-AUG-2028 09:40:00.0000 ET, +5.9391321864303850e+07, -9.1620636255282372e+07, -3.2547967293854922e+07, +2.9918279510367160e+01, +2.0126148835643736e+01, +8.2314133427476008e+00
12-AUG-2028 09:50:00.0000 ET, +5.9409271872645803e+07, -9.1608559086178541e+07, -3.2543027920159955e+07, +2.9915081443656348e+01, +2.0131081440264470e+01, +8.2331656097258996e+00
12-AUG-2028 10:00:00.0000 ET, +5.9427219961813256e+07, -9.1596478957638308e+07, -3.2538087495160174e+07, +2.9911882262038933e+01, +2.0136013623598199e+01, +8.2349176921012255e+00
12-AUG-2028 10:10:00.0000 ET, +5.9445166131137274e+07, -9.1584395869914562e+07, -3.2533146018966381e+07, +2.9908681965550247e+01, +2.0140945385271245e+01, +8.2366695897361204e+00
12-AUG-2028 10:20:00.0000 ET, +5.9463110379948944e+07, -9.1572309823260337e+07, -3.2528203491689447e+07, +2.9905480554216833e+01, +2.0145876725154590e+01, +8.2384213025558619e+00
12-AUG-2028 10:30:00.0000 ET, +5.9481052707579397e+07, -9.1560220817928791e+07, -3.2523259913440287e+07, +2.9902278028219676e+01, +2.0150807642572794e+01, +8.2401728304012725e+00
12-AUG-2028 10:40:00.0000 ET, +5.9498993113359794e+07, -9.1548128854173377e+07, -3.2518315284329895e+07, +2.9899074387360070e+01, +2.0155738138174350e+01, +8.2419241733610473e+00
12-AUG-2028 10:50:00.0000 ET, +5.9516931596621327e+07, -9.1536033932247549e+07, -3.2513369604469296e+07, +2.9895869631973937e+01, +2.0160668210727042e+01, +8.2436753310791211e+00
12-AUG-2028 11:00:00.0000 ET, +5.9534868156695239e+07, -9.1523936052405074e+07, -3.2508422873969629e+07, +2.9892663761978653e+01, +2.0165597860298611e+01, +8.2454263035991300e+00
12-AUG-2028 11:10:00.0000 ET, +5.9552802792912789e+07, -9.1511835214899883e+07, -3.2503475092942055e+07, +2.9889456777429306e+01, +2.0170527086505636e+01, +8.2471770907542403e+00
12-AUG-2028 11:20:00.0000 ET, +5.9570735504605263e+07, -9.1499731419985950e+07, -3.2498526261497810e+07, +2.9886248678404680e+01, +2.0175455889305567e+01, +8.2489276924767729e+00
12-AUG-2028 11:30:00.0000 ET, +5.9588666291103989e+07, -9.1487624667917520e+07, -3.2493576379748195e+07, +2.9883039464959104e+01, +2.0180384268070430e+01, +8.2506781086326253e+00
