v   1.581310e-01  -4.421760e-01   2.104883e+00
v   1.049149e+00   3.733940e-01  -3.042590e-01
v  -1.903900e-01   3.310480e-01   2.317817e+00
v  -4.396030e-01   3.348060e-01   1.118136e+00
v  -4.105810e-01   2.636420e-01   2.035298e+00
v   9.215690e-01  -4.014060e-01   2.959100e-01
v  -3.791020e-01   2.006590e-01   2.388752e+00
v  -6.218410e-01  -3.043030e-01   7.359600e-01
v   4.766240e-01   4.352490e-01   1.120967e+00
v   7.532060e-01  -3.611690e-01  -7.835250e-01
v  -5.257790e-01  -3.904040e-01  -1.509262e+00
v   6.793000e-03  -9.052660e-01  -5.972130e-01
v   4.087460e-01  -3.031200e-01   1.419510e+00
v  -1.044533e+00   4.617980e-01  -2.387070e-01
v  -1.058604e+00  -1.367000e-03  -2.133090e-01
v   1.094913e+00   1.091320e-01   1.439000e-01
v   5.386140e-01  -3.980130e-01  -1.514128e+00
v  -1.847310e-01  -4.798470e-01  -1.676801e+00
v   6.715000e-03  -7.948510e-01   1.774710e-01
v   6.385910e-01  -8.002650e-01  -1.541050e-01
v  -1.922820e-01  -5.338770e-01   1.353089e+00
v  -7.149160e-01   7.744130e-01  -4.378610e-01
v  -1.088214e+00  -1.354000e-03   1.936270e-01
v  -1.045409e+00   1.576540e-01  -6.978200e-01
v   6.801910e-01  -9.450700e-02   1.226417e+00
v   6.612090e-01  -3.479260e-01   1.124551e+00
v  -8.629250e-01   3.983240e-01   4.068480e-01
v   6.092920e-01   2.263030e-01  -1.406280e+00
v  -7.111630e-01  -1.989430e-01  -1.418324e+00
v  -7.313130e-01   5.160170e-01   3.884990e-01
v   9.962400e-02   6.968860e-01  -1.258437e+00
v  -4.084180e-01  -2.163620e-01  -1.810003e+00
v   8.733850e-01   5.750060e-01  -6.860940e-01
v   1.121350e+00  -1.164940e-01  -1.659600e-01
v   1.082196e+00  -1.118020e-01   1.441690e-01
v  -8.410500e-02   6.854090e-01  -1.253960e+00
v   7.655550e-01   3.689890e-01   7.665910e-01
v  -7.220410e-01   3.753480e-01   5.167420e-01
v   6.679000e-03   8.945850e-01  -2.069690e-01
v  -9.983420e-01  -1.029580e-01  -1.617190e-01
v  -1.071299e+00  -1.353000e-03  -6.190590e-01
v   1.890870e-01   5.688440e-01   1.007614e+00
v  -5.984650e-01   4.555280e-01  -1.192694e+00
v  -8.674900e-02   8.634470e-01  -9.478240e-01
v  -9.505750e-01  -3.131970e-01   4.388910e-01
v   1.016500e-01   8.693950e-01  -9.498220e-01
v   8.543870e-01   3.661060e-01   2.908440e-01
v   7.074440e-01  -5.314800e-01   5.424380e-01
v   6.760000e-03  -8.708620e-01  -2.053310e-01
v  -3.092050e-01   9.071720e-01  -4.600510e-01
v  -1.722730e-01  -1.342000e-03   2.517675e+00
v  -4.784760e-01  -1.402000e-03   2.246669e+00
v  -9.528640e-01  -1.300000e-03  -9.863060e-01
v   4.853950e-01  -6.374820e-01  -1.208609e+00
v   1.053372e+00  -3.361410e-01  -1.644870e-01
v   1.417920e-01   2.772530e-01   2.199060e+00
v  -6.891270e-01   1.045300e-01   1.346829e+00
v   1.047162e+00  -3.337980e-01   1.438240e-01
v   6.919210e-01   9.066900e-02   1.232612e+00
v   8.412040e-01   6.414450e-01  -1.578420e-01
v   8.705090e-01   9.111200e-02   9.271720e-01
v  -1.086499e+00  -1.162300e-01   1.455820e-01
v   1.401790e-01   4.092940e-01   2.059333e+00
v   3.683180e-01  -1.350000e-03   2.152225e+00
v   1.128510e-01  -1.287000e-03   2.399765e+00
v   9.644290e-01  -1.381000e-03  -5.997730e-01
v   9.382840e-01  -1.285000e-03   5.769560e-01
v  -5.135640e-01  -2.139090e-01  -1.706145e+00
v  -1.112690e-01  -8.832040e-01  -6.736340e-01
v   6.765000e-03   9.317420e-01  -5.990710e-01
v   5.595540e-01   6.879820e-01   1.279750e-01
v  -3.297380e-01   4.595970e-01  -1.462268e+00
v   1.709970e-01  -4.709580e-01   1.320741e+00
v   6.440850e-01   4.746380e-01  -1.206973e+00
v   3.984030e-01  -8.991000e-01  -4.327050e-01
v   9.163880e-01  -1.033010e-01   9.393650e-01
v  -6.034100e-01   7.968620e-01  -8.908700e-02
v   3.507750e-01   4.688160e-01  -1.468619e+00
v  -1.021870e+00   5.227430e-01  -1.619470e-01
v   3.401850e-01  -3.329970e-01  -1.830757e+00
v   7.095740e-01  -9.551100e-02  -1.259435e+00
v  -6.482580e-01  -6.676100e-02   8.756840e-01
v  -3.973760e-01  -7.538890e-01  -1.171692e+00
v   9.906910e-01   4.387660e-01  -4.396210e-01
v  -9.418300e-01  -3.265080e-01  -7.662220e-01
v  -3.056380e-01   8.724480e-01  -8.562650e-01
v  -8.896200e-01  -3.924820e-01  -3.150380e-01
v   6.415940e-01  -1.952120e-01  -1.381046e+00
v   7.980500e-01  -6.808230e-01   1.404400e-01
v  -4.143810e-01  -7.722060e-01  -5.445320e-01
v   3.356780e-01   9.590260e-01  -4.643750e-01
v   1.462320e-01  -9.404430e-01  -6.807730e-01
v   3.178270e-01   8.777630e-01  -8.568640e-01
v  -2.468670e-01   5.189620e-01   7.174450e-01
v   6.551000e-03  -1.414710e-01   2.441341e+00
v   6.710000e-03  -4.464480e-01   2.233797e+00
v  -2.544610e-01  -8.683100e-01  -7.420970e-01
v   1.096010e-01   9.103750e-01  -1.621640e-01
v   6.893000e-03   1.242940e-01   2.392698e+00
v   6.692000e-03   3.835890e-01   2.150936e+00
v   2.823270e-01  -9.265910e-01  -7.474770e-01
v   5.212070e-01  -7.941270e-01  -6.728410e-01
v  -1.737030e-01  -5.564430e-01   1.003474e+00
v  -1.067874e+00  -1.110180e-01  -5.705750e-01
v  -3.545440e-01   5.900870e-01   4.048790e-01
v  -6.596740e-01   7.822680e-01  -1.614630e-01
v   6.745000e-03   8.675190e-01  -9.646540e-01
v   4.044430e-01  -1.635070e-01   2.065212e+00
v  -3.390190e-01  -4.533360e-01   1.119181e+00
v   1.772930e-01  -3.336480e-01   2.309753e+00
v  -1.653000e-01   8.517090e-01  -1.029800e-02
v   4.830890e-01  -1.251910e-01  -1.737066e+00
v  -9.319500e-02   8.929930e-01  -1.612970e-01
v  -2.476480e-01   7.860090e-01   1.339820e-01
